,title,price,address,no_bedrooms
4036,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4037,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4038,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4039,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4040,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4041,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4042,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4043,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4044,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4045,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4046,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4047,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4048,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4049,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4050,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4051,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4052,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4053,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4054,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4055,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4056,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4057,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4058,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4059,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4060,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4061,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4062,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4063,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4064,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4065,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4066,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4067,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4068,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4069,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4070,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4071,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4072,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4073,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4074,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4075,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4076,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4077,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4078,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4079,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4080,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4081,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4082,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4083,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4084,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4085,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4086,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4087,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4088,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4089,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4090,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4091,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4092,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4093,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4094,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4095,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4096,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4097,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4098,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4099,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4100,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4101,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4102,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4103,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4104,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4105,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4106,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4107,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4108,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4109,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4110,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4111,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4112,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4113,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4114,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4115,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4116,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4117,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4118,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4119,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4120,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4121,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4122,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4123,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4124,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4125,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4126,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4127,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4128,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4129,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4130,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4131,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4132,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4133,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4134,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4135,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4136,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4137,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4138,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4139,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4140,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4141,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4142,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4143,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4144,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4145,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4146,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4147,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4148,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4149,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4150,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4151,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4152,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4153,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4154,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4155,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4156,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4157,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4158,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4159,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4160,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4161,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4162,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4163,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4164,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4165,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4166,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4167,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4168,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4169,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4170,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4171,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4172,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4173,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4174,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4175,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4176,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4177,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4178,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4179,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4180,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4181,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4182,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4183,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4184,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4185,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4186,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4187,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4188,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4189,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4190,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4191,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4192,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4193,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4194,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4195,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4196,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4197,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4198,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4199,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4200,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4201,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4202,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4203,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4204,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4205,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4206,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4207,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4208,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4209,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4210,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4211,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4212,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4213,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4214,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4215,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4216,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4217,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4218,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4219,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4220,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4221,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4222,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4223,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4224,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4225,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4226,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4227,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4228,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4229,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4230,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4231,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4232,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4233,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4234,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4235,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4236,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4237,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4238,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4239,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4240,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4241,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4242,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4243,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4244,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4245,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4246,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4247,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4248,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4249,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4250,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4251,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4252,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4253,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4254,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4255,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4256,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4257,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4258,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4259,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4260,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4261,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4262,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
4263,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
4264,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
4265,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
4266,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
4267,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
4268,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4269,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
4270,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
4271,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
4272,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
4273,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
4274,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
4275,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
4276,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
4277,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
4278,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
4279,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
4280,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
4281,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
4282,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
4283,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
